		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    1577    2030       3       6      16    -0.5    70.2    1.67   292.2   254.8    58.3   888.8    0.00
    1578    2030       3       6      17     0.5    66.4    1.98   291.8   148.2    40.9   962.3    0.00
    1579    2030       3       6      18    -1.3    72.7    1.98   291.8    51.4    51.4     0.0    0.00
    1580    2030       3       6      19    -2.9    78.5    1.96   271.2     4.1     4.1     0.0    0.00
    1581    2030       3       6      20    -4.7    84.5    1.96   271.2     0.0     0.0     0.0    0.00
    1582    2030       3       6      21    -5.5    88.7    2.26   271.1     0.0     0.0     0.0    0.00
    1583    2030       3       6      22    -6.3    92.9    2.66   260.6     0.0     0.0     0.0    0.00
    1584    2030       3       6      23    -7.0    93.4    2.96   260.6     0.0     0.0     0.0    0.00
    1585    2030       3       7       0    -7.0    93.4    2.25   260.7     0.0     0.0     0.0    0.00
    1586    2030       3       7       1    -7.0    93.5    1.64   250.5     0.0     0.0     0.0    0.00
    1587    2030       3       7       2    -7.0    93.5    0.93   250.9     0.0     0.0     0.0    0.00
    1588    2030       3       7       3    -7.1    93.3    1.24   250.7     0.0     0.0     0.0    0.00
    1589    2030       3       7       4    -7.2    93.2    1.65   219.0     0.0     0.0     0.0    0.00
    1590    2030       3       7       5    -7.4    93.1    1.95   219.2     0.0     0.0     0.0    0.00
    1591    2030       3       7       6    -7.4    93.1    1.65   219.0     0.0     0.0     0.0    0.00
    1592    2030       3       7       7    -7.3    93.1    1.24   229.4     1.7     1.7     0.0    0.00
    1593    2030       3       7       8    -7.3    93.1    0.93   229.2    20.2    17.8    20.6    0.00
    1594    2030       3       7       9    -6.4    93.9    0.93   229.2    78.0    71.2    30.4    0.00
    1595    2030       3       7      10    -5.6    94.7    0.93   250.9   168.6   141.4    86.3    0.00
    1596    2030       3       7      11    -4.7    95.6    0.93   250.9   255.3   191.0   169.8    0.00
    1597    2030       3       7      12    -3.2    97.0    1.24   250.7   306.5   212.7   227.8    0.00
    1598    2030       3       7      13    -1.6    97.7    1.64   240.0   351.0   182.1   410.1    0.00
    1599    2030       3       7      14    -0.1    97.2    1.95   240.0   379.0    95.6   747.4    0.00
    1600    2030       3       7      15     0.4    94.0    1.95   240.0   340.5    76.3   835.4    0.00
    1601    2030       3       7      16     1.0    90.8    1.95   219.2   257.3    67.4   837.5    0.00
    1602    2030       3       7      17     1.6    88.0    1.95   219.2   137.8    53.8   718.1    0.00
    1603    2030       3       7      18     1.1    90.3    2.25   219.3    29.4    29.4     0.0    0.00
    1604    2030       3       7      19     0.7    93.1    2.65   240.0     3.2     3.2     0.0    0.00
    1605    2030       3       7      20     0.2    95.9    2.96   240.0     0.0     0.0     0.0    0.00
    1606    2030       3       7      21     0.3    97.1    2.65   240.0     0.0     0.0     0.0    0.00
    1607    2030       3       7      22     0.5    98.4    2.25   240.0     0.0     0.0     0.0    0.15
    1608    2030       3       7      23     0.6    99.6    1.95   240.0     0.0     0.0     0.0    0.49
    1609    2030       3       8       0     0.7    99.5    1.95   240.0     0.0     0.0     0.0    0.00
    1610    2030       3       8       1     0.9    99.3    1.96   271.2     0.0     0.0     0.0    0.00
    1611    2030       3       8       2     0.9    99.2    1.96   271.2     0.0     0.0     0.0    0.00
    1612    2030       3       8       3     0.8    98.7    1.65   271.4     0.0     0.0     0.0    0.00
    1613    2030       3       8       4     0.7    98.2    1.26   282.4     0.0     0.0     0.0    0.00
    1614    2030       3       8       5     0.5    97.7    0.95   283.2     0.0     0.0     0.0    0.00
    1615    2030       3       8       6     0.5    98.4    1.26   282.4     0.0     0.0     0.0    0.00
    1616    2030       3       8       7     0.6    98.9    1.80    50.4     1.1     1.1     0.0    0.00
    1617    2030       3       8       8     0.6    99.6    2.11    50.4    15.0    13.9     8.7    0.00
    1618    2030       3       8       9     1.0    98.4    2.41    50.3    52.5    51.5     4.2    0.00
    1619    2030       3       8      10     1.6    97.7    2.75   341.7   108.8   107.9     2.6    0.00
    1620    2030       3       8      11     2.0    97.0    3.06   341.5   156.0   155.6     1.1    0.00
    1621    2030       3       8      12     2.2    96.0    3.06   341.5   165.0   165.0     0.0    0.00
    1622    2030       3       8      13     2.4    95.0    3.10    11.2   168.3   168.3     0.0    0.00
    1623    2030       3       8      14     2.6    94.0    3.10    11.2   148.5   148.5     0.0    0.00
    1624    2030       3       8      15     2.5    93.0    3.10    11.2   130.5   130.5     0.0    0.00
    1625    2030       3       8      16     2.4    92.0    3.07   351.4    97.3    97.3     0.0    0.00
    1626    2030       3       8      17     2.3    91.0    3.07   351.4    57.1    56.7     3.1    0.00
    1627    2030       3       8      18     2.0    91.3    2.77   351.6    19.3    19.3     0.0    0.00
    1628    2030       3       8      19     1.6    91.7    2.39    11.5     2.7     2.7     0.0    0.00
    1629    2030       3       8      20     1.3    92.0    2.08    11.7     0.0     0.0     0.0    0.00
    1630    2030       3       8      21     0.9    93.5    2.08    11.7     0.0     0.0     0.0    0.00
    1631    2030       3       8      22     0.6    95.2    2.08    11.7     0.0     0.0     0.0    0.00
    1632    2030       3       8      23     0.2    96.9    2.08    11.7     0.0     0.0     0.0    0.00
    1633    2030       3       9       0    -0.9    97.6    2.08    11.7     0.0     0.0     0.0    0.00
    1634    2030       3       9       1    -2.0    98.1    2.03   332.3     0.0     0.0     0.0    0.00
    1635    2030       3       9       2    -3.1    97.0    2.03   332.3     0.0     0.0     0.0    0.00
    1636    2030       3       9       3    -4.5    95.7    1.73   332.7     0.0     0.0     0.0    0.00
    1637    2030       3       9       4    -5.8    94.5    1.28   303.2     0.0     0.0     0.0    0.00
    1638    2030       3       9       5    -7.2    93.2    0.98   304.2     0.0     0.0     0.0    0.00
    1639    2030       3       9       6    -7.6    92.9    0.98   304.2     0.0     0.0     0.0    0.00
    1640    2030       3       9       7    -7.8    92.7    1.09    69.2     2.4     2.4     0.0    0.00
    1641    2030       3       9       8    -8.2    92.4    1.09    69.2    34.3    24.8    73.9    0.00
    1642    2030       3       9       9    -6.3    94.1    1.09    69.2   150.9    65.2   360.8    0.00
    1643    2030       3       9      10    -4.3    95.9    1.04   125.7   305.1    72.0   711.4    0.00
    1644    2030       3       9      11    -2.4    97.7    1.04   125.7   378.0    68.2   791.7    0.00
    1645    2030       3       9      12    -0.5    88.8    1.04   125.7   404.6    69.8   789.2    0.00
    1646    2030       3       9      13     1.5    77.3    1.05   354.2   421.7    69.2   830.9    0.00
    1647    2030       3       9      14     3.4    66.9    1.05   354.2   411.7    67.5   879.8    0.00
    1648    2030       3       9      15     3.4    64.6    1.35   353.3   360.3    61.6   911.7    0.00
    1649    2030       3       9      16     3.5    62.2    1.65   261.0   274.7    51.7   936.9    0.00
    1650    2030       3       9      17     3.5    59.9    1.95   260.8   167.8    38.0   998.6    0.00
    1651    2030       3       9      18     1.6    68.6    1.65   261.0    64.7    64.7     0.0    0.00
    1652    2030       3       9      19    -0.5    78.3    1.26   282.4     7.9     7.9     0.0    0.00
    1653    2030       3       9      20    -2.4    87.3    0.95   283.2     0.0     0.0     0.0    0.00
    1654    2030       3       9      21    -3.7    91.3    0.95   283.2     0.0     0.0     0.0    0.00
    1655    2030       3       9      22    -5.1    95.1    1.08    97.2     0.0     0.0     0.0    0.00
    1656    2030       3       9      23    -6.4    93.9    1.08    97.2     0.0     0.0     0.0    0.00
    1657    2030       3      10       0    -7.6    92.9    1.08    97.2     0.0     0.0     0.0    0.00
    1658    2030       3      10       1    -8.7    91.9    0.94   218.3     0.0     0.0     0.0    0.00
    1659    2030       3      10       2    -9.9    90.9    0.94   218.3     0.0     0.0     0.0    0.00
    1660    2030       3      10       3   -10.4    90.4    0.94   218.3     0.0     0.0     0.0    0.00
    1661    2030       3      10       4   -11.0    89.9    1.08    97.2     0.0     0.0     0.0    0.00
    1662    2030       3      10       5   -11.5    89.4    1.08    97.2     0.0     0.0     0.0    0.00
    1663    2030       3      10       6   -11.6    89.3    1.38    97.8     0.0     0.0     0.0    0.00
    1664    2030       3      10       7   -11.8    89.2    1.65   208.6     3.2     3.2     0.0    0.00
    1665    2030       3      10       8   -11.9    89.1    1.96   208.8    37.5    27.7    74.2    0.00
    1666    2030       3      10       9    -9.2    91.5    1.65   208.6   130.0    67.1   259.4    0.00
    1667    2030       3      10      10    -6.5    93.9    1.24   240.0   250.2    75.5   525.0    0.00
    1668    2030       3      10      11    -3.8    96.4    0.93   240.0   353.5    77.1   696.5    0.00
    1669    2030       3      10      12    -2.0    90.6    1.64   240.0   415.7    80.4   779.8    0.00
    1670    2030       3      10      13     0.0    81.7    2.25   229.6   445.4    92.2   820.4    0.00
    1671    2030       3      10      14     1.8    71.9    2.96   229.7   432.4   100.3   834.5    0.00
    1672    2030       3      10      15     2.2    68.9    2.66   229.7   373.1    79.9   875.7    0.00
    1673    2030       3      10      16     2.5    65.9    2.25   219.3   282.0    62.6   894.5    0.00
    1674    2030       3      10      17     2.9    62.9    1.95   219.2   171.6    44.5   937.6    0.00
    1675    2030       3      10      18     1.0    72.3    1.95   219.2    67.7    67.7     0.0    0.00
    1676    2030       3      10      19    -0.8    82.8    1.95   219.2     8.7     8.7     0.0    0.00
    1677    2030       3      10      20    -2.7    92.5    1.95   219.2     0.0     0.0     0.0    0.00
    1678    2030       3      10      21    -4.1    93.7    1.65   219.0     0.0     0.0     0.0    0.00
    1679    2030       3      10      22    -5.6    94.7    1.26   282.4     0.0     0.0     0.0    0.00
    1680    2030       3      10      23    -7.0    93.5    0.95   283.2     0.0     0.0     0.0    0.00
    1681    2030       3      11       0    -7.8    92.7    0.95   283.2     0.0     0.0     0.0    0.00
    1682    2030       3      11       1    -8.5    92.1    0.93   240.0     0.0     0.0     0.0    0.00
    1683    2030       3      11       2    -9.2    91.4    0.93   240.0     0.0     0.0     0.0    0.00
    1684    2030       3      11       3    -9.6    91.1    0.93   240.0     0.0     0.0     0.0    0.00
    1685    2030       3      11       4   -10.0    90.7    0.93   229.2     0.0     0.0     0.0    0.00
    1686    2030       3      11       5   -10.4    90.4    0.93   229.2     0.0     0.0     0.0    0.00
    1687    2030       3      11       6    -9.9    90.9    0.93   229.2     0.0     0.0     0.0    0.00
    1688    2030       3      11       7    -9.2    91.4    0.94   261.7     3.5     3.5     0.0    0.00
    1689    2030       3      11       8    -8.7    91.9    0.94   261.7    30.2    26.9    23.3    0.00
    1690    2030       3      11       9    -6.8    93.6    0.63   262.6   116.1    75.3   163.6    0.00
    1691    2030       3      11      10    -4.9    95.4    0.23   267.2   248.5    89.1   469.7    0.00
    1692    2030       3      11      11    -2.9    97.2    0.08    59.6   351.6    66.3   707.5    0.00
    1693    2030       3      11      12    -1.3    87.9    0.24   280.1   408.1    69.1   776.9    0.00
    1694    2030       3      11      13     0.3    74.9    0.64   273.7   432.6    71.7   826.5    0.00
    1695    2030       3      11      14     2.0    61.9    0.94   272.5   423.4    72.5   868.4    0.00
    1696    2030       3      11      15     2.5    59.6    1.25   271.9   373.8    69.1   894.4    0.00
    1697    2030       3      11      16     3.1    57.2    1.73   332.7   288.0    60.1   907.9    0.00
    1698    2030       3      11      17     3.7    54.9    2.03   332.3   180.5    44.7   962.8    0.00
    1699    2030       3      11      18     1.7    64.2    1.73   332.7    75.3    75.3     0.0    0.00
    1700    2030       3      11      19    -0.3    74.6    1.31   323.6    10.9    10.9     0.0    0.00
    1701    2030       3      11      20    -2.2    84.3    1.00   324.6     0.0     0.0     0.0    0.00
    1702    2030       3      11      21    -3.5    89.2    1.31   323.6     0.0     0.0     0.0    0.00
    1703    2030       3      11      22    -4.9    94.1    1.73   332.7     0.0     0.0     0.0    0.00
    1704    2030       3      11      23    -6.3    94.1    2.03   332.3     0.0     0.0     0.0    0.00
    1705    2030       3      12       0    -7.2    93.2    1.73   332.7     0.0     0.0     0.0    0.00
    1706    2030       3      12       1    -8.3    92.3    1.37    12.6     0.0     0.0     0.0    0.00
    1707    2030       3      12       2    -9.2    91.4    1.07    13.4     0.0     0.0     0.0    0.00
    1708    2030       3      12       3    -9.9    90.9    1.07    13.4     0.0     0.0     0.0    0.00
    1709    2030       3      12       4   -10.5    90.3    1.09    50.7     0.0     0.0     0.0    0.00
    1710    2030       3      12       5   -11.1    89.8    1.09    50.7     0.0     0.0     0.0    0.00
    1711    2030       3      12       6   -11.4    89.6    1.09    50.7     0.0     0.0     0.0    0.00
    1712    2030       3      12       7   -11.5    89.4    1.09    41.5     4.9     4.9     0.0    0.00
    1713    2030       3      12       8   -11.8    89.2    1.09    41.5    48.4    24.0   167.4    0.00
    1714    2030       3      12       9    -8.9    91.7    1.09    41.5   167.2    52.9   446.8    0.00
    1715    2030       3      12      10    -6.1    94.3    1.05   354.2   309.1    62.3   713.8    0.00
    1716    2030       3      12      11    -3.2    97.0    1.05   354.2   387.3    66.4   783.4    0.00
    1717    2030       3      12      12    -0.4    87.1    1.05   354.2   417.9    69.6   787.0    0.00
    1718    2030       3      12      13     2.4    73.9    1.02   334.6   438.8    71.7   829.1    0.00
    1719    2030       3      12      14     5.2    61.9    1.02   334.6   425.0    71.6   862.2    0.00
    1720    2030       3      12      15     5.6    58.6    1.32   333.6   371.2    67.5   876.7    0.00
    1721    2030       3      12      16     6.0    55.2    1.78    12.0   284.7    58.8   880.2    0.00
    1722    2030       3      12      17     6.4    51.9    2.08    11.7   178.9    44.3   918.4    0.00
    1723    2030       3      12      18     3.9    62.9    2.08    11.7    74.5    74.5     0.0    0.00
    1724    2030       3      12      19     1.6    73.9    2.10    31.1    11.6    11.6     0.0    0.00
    1725    2030       3      12      20    -0.9    86.1    2.10    31.1     0.0     0.0     0.0    0.00
    1726    2030       3      12      21    -1.8    91.3    2.10    31.1     0.0     0.0     0.0    0.00
    1727    2030       3      12      22    -2.7    96.5    2.11    69.6     0.0     0.0     0.0    0.00
    1728    2030       3      12      23    -3.5    96.6    2.11    69.6     0.0     0.0     0.0    0.00
    1729    2030       3      13       0    -4.4    95.8    2.11    69.6     0.0     0.0     0.0    0.00
    1730    2030       3      13       1    -5.2    95.1    2.08   108.3     0.0     0.0     0.0    0.00
    1731    2030       3      13       2    -6.1    94.3    2.08   108.3     0.0     0.0     0.0    0.00
    1732    2030       3      13       3    -6.7    93.7    2.08   108.3     0.0     0.0     0.0    0.00
    1733    2030       3      13       4    -7.4    93.1    2.08   108.3     0.0     0.0     0.0    0.00
    1734    2030       3      13       5    -8.0    92.5    2.08   108.3     0.0     0.0     0.0    0.00
    1735    2030       3      13       6    -8.1    92.4    2.08   108.3     0.0     0.0     0.0    0.00
    1736    2030       3      13       7    -8.1    92.4    2.08   108.3    10.1    10.1     0.0    0.00
    1737    2030       3      13       8    -8.2    92.4    2.08   108.3    68.2    20.0   317.3    0.00
    1738    2030       3      13       9    -5.1    91.4    1.78   108.0   178.6    43.1   520.0    0.00
    1739    2030       3      13      10    -2.0    85.6    1.36   117.0   282.2    58.7   636.7    0.00
    1740    2030       3      13      11     1.0    79.0    1.06   116.1   362.2    69.6   704.8    0.00
    1741    2030       3      13      12     2.2    69.9    1.36   117.0   406.2    94.3   695.6    0.00
    1742    2030       3      13      13     3.4    60.9    1.70   167.4   383.1   163.0   490.2    0.00
    1743    2030       3      13      14     4.5    51.9    2.00   167.8   305.3   227.5   186.9    0.00
    1744    2030       3      13      15     4.7    50.9    2.71   168.4   288.2   189.1   280.4    0.00
    1745    2030       3      13      16     5.0    49.9    3.29   188.9   301.0    87.9   807.6    0.00
    1746    2030       3      13      17     5.2    48.9    4.00   189.1   183.0    50.6   858.5    0.00
    1747    2030       3      13      18     3.5    55.2    3.70   189.0    76.9    76.9     0.0    0.00
    1748    2030       3      13      19     1.9    61.6    3.33   158.6    12.8    12.8     0.0    0.00
    1749    2030       3      13      20     0.2    68.6    3.03   158.5     0.0     0.0     0.0    0.00
    1750    2030       3      13      21    -0.4    72.2    3.03   158.5     0.0     0.0     0.0    0.00
    1751    2030       3      13      22    -0.9    75.7    3.06   138.5     0.0     0.0     0.0    0.00
    1752    2030       3      13      23    -1.5    79.1    3.06   138.5     0.0     0.0     0.0    0.00
    1753    2030       3      14       0    -2.5    85.0    3.06   138.5     0.0     0.0     0.0    0.00
    1754    2030       3      14       1    -3.4    90.8    3.06   138.5     0.0     0.0     0.0    0.00
    1755    2030       3      14       2    -4.3    95.9    3.06   138.5     0.0     0.0     0.0    0.00
    1756    2030       3      14       3    -4.5    95.7    3.36   138.6     0.0     0.0     0.0    0.00
    1757    2030       3      14       4    -4.8    95.5    3.77   138.8     0.0     0.0     0.0    0.00
    1758    2030       3      14       5    -4.9    95.3    4.07   138.9     0.0     0.0     0.0    0.00
    1759    2030       3      14       6    -4.5    95.7    4.07   138.9     0.0     0.0     0.0    0.00
    1760    2030       3      14       7    -4.1    96.1    4.07   138.9     9.8     9.8     0.0    0.00
    1761    2030       3      14       8    -3.6    96.5    4.07   138.9    37.5    32.3    33.1    0.00
    1762    2030       3      14       9    -2.4    90.7    4.07   138.9    69.1    67.0     7.9    0.00
    1763    2030       3      14      10    -1.2    84.8    4.03   168.9    93.0    91.8     3.3    0.00
    1764    2030       3      14      11     0.1    78.9    4.03   168.9   116.1   115.2     2.1    0.00
    1765    2030       3      14      12     0.6    77.4    4.33   169.0   123.4   122.1     2.9    0.00
    1766    2030       3      14      13     1.1    76.0    4.72   179.1    99.7    99.0     1.7    0.00
    1767    2030       3      14      14     1.6    75.0    5.03   179.2    98.7    97.8     2.0    0.00
    1768    2030       3      14      15     1.6    78.3    5.03   179.2    90.8    89.7     3.1    0.00
    1769    2030       3      14      16     1.6    81.7    5.03   179.2    58.7    57.7     3.9    0.00
    1770    2030       3      14      17     1.5    85.0    5.03   179.2    35.0    33.9     7.0    0.00
    1771    2030       3      14      18     1.3    89.7    5.03   179.2    13.0    13.0     0.0    0.00
    1772    2030       3      14      19     1.0    94.4    5.03   179.2     3.0     3.0     0.0    0.00
    1773    2030       3      14      20     0.9    99.3    5.03   179.2     0.0     0.0     0.0    0.00
    1774    2030       3      14      21     0.9    99.3    4.72   179.1     0.0     0.0     0.0    0.00
    1775    2030       3      14      22     0.9    99.2    4.31   189.2     0.0     0.0     0.0    0.00
    1776    2030       3      14      23     0.9    99.2    4.00   189.1     0.0     0.0     0.0    0.00
    1777    2030       3      15       0     0.9    99.2    4.00   189.1     0.0     0.0     0.0    0.00
    1778    2030       3      15       1     1.0    99.1    3.99   199.2     0.0     0.0     0.0    0.00
    1779    2030       3      15       2     1.0    99.1    3.99   199.2     0.0     0.0     0.0    0.00
    1780    2030       3      15       3     0.9    99.2    3.69   199.2     0.0     0.0     0.0    0.00
    1781    2030       3      15       4     0.8    99.4    3.29   188.9     0.0     0.0     0.0    0.00
    1782    2030       3      15       5     0.7    99.5    2.99   188.8     0.0     0.0     0.0    0.00
    1783    2030       3      15       6     0.8    99.4    3.29   188.9     0.0     0.0     0.0    0.00
    1784    2030       3      15       7     0.9    99.3    3.70   189.0     4.3     4.3     0.0    0.00
    1785    2030       3      15       8     0.9    99.2    4.00   189.1    25.3    24.1     6.9    0.00
    1786    2030       3      15       9     1.2    98.7    4.31   189.2    65.8    64.6     4.4    0.00
    1787    2030       3      15      10     1.4    98.3    4.72   179.1   104.4   103.6     2.4    0.00
    1788    2030       3      15      11     1.6    98.0    5.03   179.2   121.0   120.1     2.1    0.00
    1789    2030       3      15      12     1.8    98.0    5.74   179.3   108.5   107.4     2.3    0.36
    1790    2030       3      15      13     1.9    98.0    6.33   189.4    88.1    87.1     2.1    0.24
    1791    2030       3      15      14     2.1    98.0    7.04   189.5    82.1    81.1     2.4    0.12
    1792    2030       3      15      15     2.2    98.0    6.74   189.5    76.6    75.6     2.9    0.12
    1793    2030       3      15      16     2.3    98.0    6.36   169.3    71.6    70.4     4.2    0.12
    1794    2030       3      15      17     2.3    98.0    6.05   169.3    49.2    48.1     6.9    0.24
    1795    2030       3      15      18     2.3    98.0    6.36   169.3    22.8    22.8     0.0    0.24
    1796    2030       3      15      19     2.3    98.0    6.74   189.5     3.2     3.2     0.0    0.12
    1797    2030       3      15      20     2.2    98.0    7.04   189.5     0.0     0.0     0.0    0.12
    1798    2030       3      15      21     2.4    98.3    6.74   189.5     0.0     0.0     0.0    0.00
    1799    2030       3      15      22     2.6    98.7    6.32   199.5     0.0     0.0     0.0    0.40
    1800    2030       3      15      23     2.9    99.0    6.02   199.5     0.0     0.0     0.0    0.00
    1801    2030       3      16       0     2.9    99.0    5.31   199.4     0.0     0.0     0.0    0.00
    1802    2030       3      16       1     3.0    99.0    4.70   199.4     0.0     0.0     0.0    0.00
    1803    2030       3      16       2     3.0    99.0    3.99   199.2     0.0     0.0     0.0    0.00
    1804    2030       3      16       3     2.9    98.3    3.69   199.2     0.0     0.0     0.0    0.00
    1805    2030       3      16       4     2.9    97.7    3.27   209.3     0.0     0.0     0.0    0.00
    1806    2030       3      16       5     2.8    97.0    2.97   209.2     0.0     0.0     0.0    0.00
    1807    2030       3      16       6     2.7    97.7    3.27   209.3     0.0     0.0     0.0    0.00
    1808    2030       3      16       7     2.6    98.3    3.69   199.2     3.5     3.5     0.0    0.00
    1809    2030       3      16       8     2.5    99.0    3.99   199.2    18.5    17.2     7.7    0.00
    1810    2030       3      16       9     2.6    99.0    3.69   199.2    41.3    40.6     2.6    0.00
    1811    2030       3      16      10     2.8    99.0    3.27   209.3    57.4    56.7     1.8    0.00
    1812    2030       3      16      11     2.9    99.0    2.97   209.2    91.9    91.5     1.0    0.00
    1813    2030       3      16      12     3.0    99.0    2.67   209.1   148.7   148.7     0.0    0.00
    1814    2030       3      16      13     3.2    99.0    2.25   229.6   167.8   167.3     1.0    0.00
    1815    2030       3      16      14     3.4    99.0    1.95   229.6   170.7   170.1     1.4    0.00
    1816    2030       3      16      15     3.7    98.0    2.25   229.6   156.9   156.2     1.9    0.00
    1817    2030       3      16      16     4.0    97.0    2.66   260.6   108.3   107.1     4.1    0.00
    1818    2030       3      16      17     4.3    96.0    2.96   260.6    79.4    77.9     8.7    0.00
    1819    2030       3      16      18     3.7    96.7    2.96   260.6    52.8    52.8     0.0    0.00
    1820    2030       3      16      19     3.0    97.3    2.96   260.6    18.8    18.8     0.0    0.00
    1821    2030       3      16      20     2.4    98.0    2.96   260.6     0.0     0.0     0.0    0.00
    1822    2030       3      16      21     2.1    98.0    3.67   260.4     0.0     0.0     0.0    0.00
    1823    2030       3      16      22     1.8    98.0    4.37   341.1     0.0     0.0     0.0    0.00
    1824    2030       3      16      23     1.5    98.0    5.08   340.9     0.0     0.0     0.0    0.00
    1825    2030       3      17       0     1.2    98.3    3.77   341.2     0.0     0.0     0.0    0.00
    1826    2030       3      17       1     0.9    99.0    2.25   260.7     0.0     0.0     0.0    0.00
    1827    2030       3      17       2     0.6    99.6    0.94   261.7     0.0     0.0     0.0    0.00
    1828    2030       3      17       3     0.2    99.8    0.94   261.7     0.0     0.0     0.0    0.00
    1829    2030       3      17       4    -0.3    99.6    0.93   240.0     0.0     0.0     0.0    0.00
    1830    2030       3      17       5    -0.7    99.3    0.93   240.0     0.0     0.0     0.0    0.00
    1831    2030       3      17       6    -1.0    99.0    0.93   240.0     0.0     0.0     0.0    0.00
    1832    2030       3      17       7    -1.2    98.9    0.98   304.2    13.3    13.3     0.0    0.00
    1833    2030       3      17       8    -1.4    98.6    0.98   304.2    76.2    22.7   306.3    0.00
    1834    2030       3      17       9     0.2    93.6    0.98   304.2   187.7    41.1   513.9    0.00
    1835    2030       3      17      10     2.0    86.3    1.08    97.2   300.4    51.0   664.1    0.00
    1836    2030       3      17      11     3.7    80.0    1.08    97.2   391.0    59.3   754.5    0.00
    1837    2030       3      17      12     4.5    72.2    1.38    97.8   450.0    66.9   810.0    0.00
    1838    2030       3      17      13     5.4    64.6    1.67   187.9   463.1    89.0   790.1    0.00
    1839    2030       3      17      14     6.3    56.9    1.98   188.2   404.1   178.4   511.9    0.00
    1840    2030       3      17      15     6.2    56.9    1.98   188.2   285.0   235.1   132.0    0.00
    1841    2030       3      17      16     6.2    56.9    2.01   157.7   167.5   162.2    18.4    0.00
    1842    2030       3      17      17     6.1    56.9    2.01   157.7    87.8    86.3     8.4    0.00
    1843    2030       3      17      18     5.3    65.6    2.32   158.0    36.1    36.1     0.0    0.00
    1844    2030       3      17      19     4.5    74.3    2.72   158.3     6.3     6.3     0.0    0.00
    1845    2030       3      17      20     3.8    83.0    3.03   158.5     0.0     0.0     0.0    0.00
    1846    2030       3      17      21     3.6    87.7    3.33   158.6     0.0     0.0     0.0    0.11
    1847    2030       3      17      22     3.3    92.3    3.69   199.2     0.0     0.0     0.0    0.11
    1848    2030       3      17      23     3.1    97.0    3.99   199.2     0.0     0.0     0.0    0.11
    1849    2030       3      18       0     3.3    97.3    3.69   199.2     0.0     0.0     0.0    0.11
    1850    2030       3      18       1     3.4    97.7    3.26   229.8     0.0     0.0     0.0    0.11
    1851    2030       3      18       2     3.6    98.0    2.96   229.7     0.0     0.0     0.0    0.11
    1852    2030       3      18       3     3.7    98.0    2.96   229.7     0.0     0.0     0.0    0.11
    1853    2030       3      18       4     3.7    98.0    2.96   250.3     0.0     0.0     0.0    0.11
    1854    2030       3      18       5     3.8    98.0    2.96   250.3     0.0     0.0     0.0    0.11
    1855    2030       3      18       6     3.5    98.3    2.96   250.3     0.0     0.0     0.0    0.00
    1856    2030       3      18       7     3.3    98.7    2.96   250.3     2.7     2.7     0.0    0.00
    1857    2030       3      18       8     3.0    99.0    2.96   250.3    24.5    23.2     6.9    0.00
    1858    2030       3      18       9     3.0    98.3    2.96   250.3    67.4    66.0     4.9    0.00
    1859    2030       3      18      10     3.0    97.7    2.96   250.3   113.4   112.0     3.5    0.00
    1860    2030       3      18      11     3.0    97.0    2.96   250.3   158.0   156.3     3.8    0.00
    1861    2030       3      18      12     3.6    94.7    2.96   250.3   191.7   189.9     3.7    0.00
    1862    2030       3      18      13     4.2    92.3    2.96   250.3   229.0   225.0     8.2    0.00
    1863    2030       3      18      14     4.8    90.0    2.96   250.3   293.1   224.7   153.1    0.00
    1864    2030       3      18      15     5.8    81.7    2.66   250.3   352.1   143.7   543.7    0.00
    1865    2030       3      18      16     6.6    73.2    2.26   271.1   321.2    68.8   859.7    0.00
    1866    2030       3      18      17     7.6    64.9    1.96   271.2   214.3    49.0   900.7    0.00
    1867    2030       3      18      18     6.7    67.9    2.26   271.1   101.7   101.7     0.0    0.00
    1868    2030       3      18      19     5.9    70.9    2.67   281.1    23.1    23.1     0.0    0.00
    1869    2030       3      18      20     5.0    73.9    2.98   281.0     0.0     0.0     0.0    0.00
    1870    2030       3      18      21     3.7    80.7    2.98   281.0     0.0     0.0     0.0    0.00
    1871    2030       3      18      22     2.3    87.3    2.96   240.0     0.0     0.0     0.0    0.00
    1872    2030       3      18      23     0.9    94.2    2.96   240.0     0.0     0.0     0.0    0.00
    1873    2030       3      19       0     0.5    94.6    2.65   240.0     0.0     0.0     0.0    0.00
    1874    2030       3      19       1     0.2    95.0    2.25   229.6     0.0     0.0     0.0    0.00
    1875    2030       3      19       2    -0.3    95.2    1.95   229.6     0.0     0.0     0.0    0.00
    1876    2030       3      19       3    -1.1    96.0    2.25   229.6     0.0     0.0     0.0    0.00
    1877    2030       3      19       4    -1.8    96.7    2.66   219.4     0.0     0.0     0.0    0.00
    1878    2030       3      19       5    -2.6    97.5    2.96   219.5     0.0     0.0     0.0    0.00
    1879    2030       3      19       6    -2.3    97.8    2.25   219.3     0.0     0.0     0.0    0.00
    1880    2030       3      19       7    -2.1    98.0    1.67   187.9    17.1    17.1     0.0    0.00
    1881    2030       3      19       8    -1.9    98.2    0.96   186.3    85.7    24.7   324.9    0.00
    1882    2030       3      19       9     1.0    88.8    1.27   187.2   199.0    45.7   514.2    0.00
    1883    2030       3      19      10     3.8    78.3    1.66   198.2   313.0    61.4   647.5    0.00
